frame,timestamp_sec,track_id,class,confidence,x1,y1,x2,y2
3545,118.36,423,boneka-dummy,0.7885,241,359,567,724
3545,118.36,425,boneka-asli,0.8049,602,387,893,802
3545,118.36,441,boneka-dummy,0.7933,429,576,769,1041
3546,118.39,423,boneka-dummy,0.7885,215,344,549,721
3546,118.39,425,boneka-asli,0.8049,581,383,870,796
3546,118.39,441,boneka-dummy,0.7933,408,572,745,1036
3547,118.43,423,boneka-dummy,0.7885,186,329,531,718
3547,118.43,425,boneka-asli,0.8049,559,379,849,793
3547,118.43,441,boneka-dummy,0.7933,387,568,724,1030
3548,118.46,423,boneka-dummy,0.7885,160,317,510,715
3548,118.46,425,boneka-asli,0.8049,537,376,825,788
3548,118.46,441,boneka-dummy,0.7933,362,562,699,1024
3549,118.49,423,boneka-dummy,0.7885,131,309,483,711
3549,118.49,425,boneka-asli,0.8049,511,373,798,781
3549,118.49,441,boneka-dummy,0.7933,334,556,670,1017
3550,118.53,423,boneka-dummy,0.7885,106,317,448,708
3550,118.53,425,boneka-asli,0.8049,480,369,768,779
3550,118.53,441,boneka-dummy,0.7933,305,550,642,1010
3551,118.56,423,boneka-dummy,0.7885,73,309,417,704
3551,118.56,425,boneka-asli,0.8049,445,366,736,777
3551,118.56,441,boneka-dummy,0.7933,270,544,609,1005
3552,118.59,423,boneka-dummy,0.7885,36,300,382,703
3552,118.59,425,boneka-asli,0.8049,410,362,703,775
3552,118.59,441,boneka-dummy,0.7933,232,540,574,1002
3553,118.63,423,boneka-dummy,0.7885,18,306,347,701
3553,118.63,425,boneka-asli,0.8049,374,359,667,771
3553,118.63,441,boneka-dummy,0.7933,191,536,535,1000
3554,118.66,423,boneka-dummy,0.7885,9,301,320,701
3554,118.66,425,boneka-asli,0.8049,342,356,633,766
3554,118.66,441,boneka-dummy,0.7933,149,533,495,998
3555,118.69,423,boneka-dummy,0.7885,4,296,293,697
3555,118.69,425,boneka-asli,0.8049,307,352,597,761
3555,118.69,441,boneka-dummy,0.7933,107,530,457,998
3556,118.73,423,boneka-dummy,0.7885,2,289,265,696
3556,118.73,425,boneka-asli,0.8049,269,349,558,755
3556,118.73,441,boneka-dummy,0.7933,67,528,420,998
3557,118.76,423,boneka-dummy,0.7885,1,317,226,695
3557,118.76,425,boneka-asli,0.8049,231,347,518,749
3557,118.76,441,boneka-dummy,0.7933,33,527,388,999
3558,118.79,425,boneka-asli,0.8049,191,343,483,750
3558,118.79,441,boneka-dummy,0.7933,16,524,362,1001
3559,118.83,425,boneka-asli,0.8049,151,341,441,744
3559,118.83,441,boneka-dummy,0.7933,8,523,339,1001
3560,118.86,441,boneka-dummy,0.7933,4,519,313,998
3561,118.89,425,boneka-asli,0.8049,75,334,415,857
3588,119.79,446,boneka-dummy,0.8120,53,449,287,995
3589,119.83,446,boneka-dummy,0.8120,47,466,273,990
3590,119.86,446,boneka-dummy,0.8120,61,482,280,982
3591,119.89,446,boneka-dummy,0.8120,88,493,303,977
3591,119.89,448,boneka-dummy,0.8416,15,283,163,687
3591,119.89,449,boneka-asli,0.7540,237,325,518,749
3592,119.93,446,boneka-dummy,0.8120,120,501,337,976
3592,119.93,448,boneka-dummy,0.8416,23,281,173,689
3592,119.93,449,boneka-asli,0.7540,258,325,538,749
3593,119.96,446,boneka-dummy,0.8120,165,506,387,979
3593,119.96,448,boneka-dummy,0.8416,39,290,190,693
3593,119.96,449,boneka-asli,0.7540,292,327,572,748
3594,119.99,446,boneka-dummy,0.8120,212,510,441,982
3594,119.99,448,boneka-dummy,0.8416,57,287,213,697
3594,119.99,449,boneka-asli,0.7540,332,328,612,749
3595,120.03,446,boneka-dummy,0.8120,262,514,498,985
3595,120.03,448,boneka-dummy,0.8416,79,284,243,699
3595,120.03,449,boneka-asli,0.7540,376,329,656,749
3596,120.06,446,boneka-dummy,0.8120,309,519,554,992
3596,120.06,448,boneka-dummy,0.8416,106,280,281,703
3596,120.06,449,boneka-asli,0.7540,418,329,702,753
3597,120.09,446,boneka-dummy,0.8120,351,524,604,997
3597,120.09,448,boneka-dummy,0.8416,138,280,323,707
3597,120.09,449,boneka-asli,0.7540,459,332,744,758
3598,120.13,446,boneka-dummy,0.8120,394,534,656,1006
3598,120.13,448,boneka-dummy,0.8416,172,284,365,711
3598,120.13,449,boneka-asli,0.7540,496,338,783,765
3599,120.16,446,boneka-dummy,0.8120,436,541,708,1019
3599,120.16,448,boneka-dummy,0.8416,206,290,408,715
3599,120.16,449,boneka-asli,0.7540,532,345,822,774
3599,120.16,450,boneka-asli,0.6927,658,611,1091,1080
3600,120.20,446,boneka-dummy,0.8120,474,551,756,1034
3600,120.20,448,boneka-dummy,0.8416,239,300,451,724
3600,120.20,449,boneka-asli,0.7540,569,352,863,786
3600,120.20,450,boneka-asli,0.6927,692,615,1121,1080
3601,120.23,446,boneka-dummy,0.8120,513,563,802,1051
3601,120.23,448,boneka-dummy,0.8416,270,304,495,736
3601,120.23,449,boneka-asli,0.7540,610,360,906,799
3601,120.23,450,boneka-asli,0.6927,730,626,1149,1080
3602,120.26,446,boneka-dummy,0.8120,556,574,855,1064
3602,120.26,448,boneka-dummy,0.8416,300,311,536,746
3602,120.26,449,boneka-asli,0.7540,644,367,945,810
3603,120.30,448,boneka-dummy,0.8416,330,317,577,756
3603,120.30,449,boneka-asli,0.7540,647,375,1001,902
3604,120.33,448,boneka-dummy,0.8416,362,322,620,764
3604,120.33,449,boneka-asli,0.7540,652,383,1048,979
3605,120.36,448,boneka-dummy,0.8416,392,328,659,772
3605,120.36,449,boneka-asli,0.7540,668,387,1091,1029
3605,120.36,454,boneka-asli,0.6224,12,386,174,1080
3606,120.40,448,boneka-dummy,0.8416,423,333,700,780
3606,120.40,449,boneka-asli,0.7540,697,392,1134,1054
3606,120.40,454,boneka-asli,0.6224,20,392,180,1078
3607,120.43,448,boneka-dummy,0.8416,453,337,739,787
3607,120.43,449,boneka-asli,0.7540,733,396,1174,1067
3607,120.43,454,boneka-asli,0.6224,32,393,194,1078
3608,120.46,448,boneka-dummy,0.8416,485,339,780,791
3608,120.46,449,boneka-asli,0.7540,772,399,1214,1073
3608,120.46,454,boneka-asli,0.6224,48,390,215,1077
3609,120.50,448,boneka-dummy,0.8416,516,338,818,792
3609,120.50,449,boneka-asli,0.7540,819,416,1252,1076
3609,120.50,454,boneka-asli,0.6224,65,383,238,1073
3610,120.53,446,boneka-dummy,0.8120,766,593,1075,1072
3610,120.53,448,boneka-dummy,0.8416,544,334,856,791
3610,120.53,449,boneka-asli,0.7540,875,411,1267,1006
3611,120.56,446,boneka-dummy,0.8120,885,600,1209,1076
3611,120.56,448,boneka-dummy,0.8416,568,325,891,790
3611,120.56,449,boneka-asli,0.7540,925,401,1286,940
3611,120.56,454,boneka-asli,0.6224,84,365,270,1068
3612,120.60,446,boneka-dummy,0.8120,953,601,1292,1078
3612,120.60,448,boneka-dummy,0.8416,591,318,922,785
3612,120.60,449,boneka-asli,0.7540,959,389,1317,913
3613,120.63,446,boneka-dummy,0.8120,1003,595,1360,1079
3613,120.63,448,boneka-dummy,0.8416,610,310,948,780
3613,120.63,449,boneka-asli,0.7540,992,378,1341,878
3613,120.63,454,boneka-asli,0.6224,100,336,307,1069
3614,120.66,446,boneka-dummy,0.8120,1039,581,1418,1079
3614,120.66,448,boneka-dummy,0.8416,626,300,971,773
3614,120.66,449,boneka-asli,0.7540,1021,364,1367,846
3614,120.66,454,boneka-asli,0.6224,104,309,335,1067
3615,120.70,446,boneka-dummy,0.8120,1067,566,1465,1079
3615,120.70,448,boneka-dummy,0.8416,640,285,993,765
3615,120.70,449,boneka-asli,0.7540,1047,349,1396,823
3615,120.70,454,boneka-asli,0.6224,108,282,363,1064
3616,120.73,446,boneka-dummy,0.8120,1095,550,1512,1079
3616,120.73,448,boneka-dummy,0.8416,656,268,1020,755
3616,120.73,449,boneka-asli,0.7540,1069,335,1423,804
3616,120.73,454,boneka-asli,0.6224,111,254,387,1045
3617,120.76,446,boneka-dummy,0.8120,1118,533,1555,1079
3617,120.76,448,boneka-dummy,0.8416,669,251,1045,748
3617,120.76,449,boneka-asli,0.7540,1086,321,1451,794
3617,120.76,454,boneka-asli,0.6224,109,223,411,1030
3618,120.80,446,boneka-dummy,0.8120,1138,519,1590,1079
3618,120.80,448,boneka-dummy,0.8416,677,235,1062,741
3618,120.80,449,boneka-asli,0.7540,1098,307,1474,785
3618,120.80,454,boneka-asli,0.6224,104,192,429,1014
3619,120.83,446,boneka-dummy,0.8120,1152,507,1618,1079
3619,120.83,448,boneka-dummy,0.8416,679,222,1073,735
3619,120.83,449,boneka-asli,0.7540,1102,294,1490,780
3619,120.83,454,boneka-asli,0.6224,94,166,444,1008
3620,120.86,446,boneka-dummy,0.8120,1161,493,1641,1079
3620,120.86,448,boneka-dummy,0.8416,676,209,1079,731
3620,120.86,449,boneka-asli,0.7540,1103,284,1501,776
3620,120.86,454,boneka-asli,0.6224,81,142,456,1011
3621,120.90,446,boneka-dummy,0.8120,1164,478,1660,1079
3621,120.90,448,boneka-dummy,0.8416,670,195,1081,725
3621,120.90,449,boneka-asli,0.7540,1099,273,1508,774
3621,120.90,454,boneka-asli,0.6224,65,119,459,1005
3622,120.93,446,boneka-dummy,0.8120,1159,457,1673,1079
3622,120.93,448,boneka-dummy,0.8416,661,178,1079,715
3622,120.93,449,boneka-asli,0.7540,1090,257,1509,768
3622,120.93,450,boneka-asli,0.6927,1126,681,1507,1080
3622,120.93,454,boneka-asli,0.6224,47,85,466,1014
3622,120.93,458,boneka-asli,0.6948,591,694,1139,1080
3623,120.96,446,boneka-dummy,0.8120,1149,439,1679,1079
3623,120.96,448,boneka-dummy,0.8416,647,159,1073,703
3623,120.96,449,boneka-asli,0.7540,1079,241,1506,759
3623,120.96,454,boneka-asli,0.6224,28,48,458,995
3623,120.96,458,boneka-asli,0.6948,609,697,1152,1080
3624,121.00,446,boneka-dummy,0.8120,1137,426,1680,1079
3624,121.00,448,boneka-dummy,0.8416,628,139,1063,691
3624,121.00,449,boneka-asli,0.7540,1067,223,1503,750
3624,121.00,458,boneka-asli,0.6948,602,698,1143,1080
3625,121.03,446,boneka-dummy,0.8120,1121,414,1677,1079
3625,121.03,448,boneka-dummy,0.8416,606,117,1052,681
3625,121.03,449,boneka-asli,0.7540,1052,205,1499,740
3625,121.03,450,boneka-asli,0.6927,1316,696,1699,1080
3625,121.03,458,boneka-asli,0.6948,587,699,1124,1080
3626,121.06,446,boneka-dummy,0.8120,1100,400,1669,1079
3626,121.06,448,boneka-dummy,0.8416,579,93,1035,669
3626,121.06,449,boneka-asli,0.7540,1031,187,1488,732
3626,121.06,450,boneka-asli,0.6927,1402,697,1799,1080
3626,121.06,454,boneka-asli,0.6224,14,24,419,969
3627,121.10,446,boneka-dummy,0.8120,1075,380,1662,1079
3627,121.10,448,boneka-dummy,0.8416,549,72,1015,656
3627,121.10,449,boneka-asli,0.7540,1010,170,1473,719
3627,121.10,450,boneka-asli,0.6927,1434,687,1852,1080
3627,121.10,454,boneka-asli,0.6224,7,12,382,952
3628,121.13,446,boneka-dummy,0.8120,1045,346,1659,1079
3628,121.13,448,boneka-dummy,0.8416,519,54,989,641
3628,121.13,449,boneka-asli,0.7540,989,153,1459,710
3628,121.13,450,boneka-asli,0.6927,1446,680,1881,1080
3628,121.13,454,boneka-asli,0.6224,25,100,389,953
3629,121.16,446,boneka-dummy,0.8120,1019,317,1655,1079
3629,121.16,448,boneka-dummy,0.8416,490,35,967,629
3629,121.16,449,boneka-asli,0.7540,967,134,1444,699
3629,121.16,450,boneka-asli,0.6927,1441,670,1895,1080
3629,121.16,454,boneka-asli,0.6224,48,190,401,965
3629,121.16,458,boneka-asli,0.6948,539,685,1075,1068
3630,121.20,446,boneka-dummy,0.8120,994,282,1655,1079
3630,121.20,448,boneka-dummy,0.8416,463,18,948,620
3630,121.20,449,boneka-asli,0.7540,947,120,1426,687
3630,121.20,450,boneka-asli,0.6927,1441,667,1903,1080
3630,121.20,454,boneka-asli,0.6224,58,249,404,968
3631,121.23,446,boneka-dummy,0.8120,970,249,1654,1079
3631,121.23,448,boneka-dummy,0.8416,438,9,931,617
3631,121.23,449,boneka-asli,0.7540,924,107,1413,685
3631,121.23,450,boneka-asli,0.6927,1441,669,1907,1080
3631,121.23,454,boneka-asli,0.6224,52,275,413,994
3631,121.23,458,boneka-asli,0.6948,478,662,1042,1071
3632,121.26,446,boneka-dummy,0.8120,959,252,1639,1079
3632,121.26,448,boneka-dummy,0.8416,411,4,912,617
3632,121.26,449,boneka-asli,0.7540,903,98,1403,689
3632,121.26,450,boneka-asli,0.6927,1439,673,1905,1080
3632,121.26,454,boneka-asli,0.6224,44,289,411,1001
3632,121.26,458,boneka-asli,0.6948,443,651,1017,1074
3633,121.30,446,boneka-dummy,0.8120,950,254,1628,1079
3633,121.30,448,boneka-dummy,0.8416,387,2,893,618
3633,121.30,449,boneka-asli,0.7540,881,91,1396,698
3633,121.30,450,boneka-asli,0.6927,1435,681,1900,1080
3633,121.30,454,boneka-asli,0.6224,31,297,404,1008
3633,121.30,458,boneka-asli,0.6948,420,653,988,1076
3634,121.33,446,boneka-dummy,0.8120,929,225,1629,1079
3634,121.33,448,boneka-dummy,0.8416,363,1,876,621
3634,121.33,449,boneka-asli,0.7540,863,85,1387,703
3634,121.33,450,boneka-asli,0.6927,1426,689,1891,1080
3634,121.33,454,boneka-asli,0.6224,15,300,398,1028
3634,121.33,458,boneka-asli,0.6948,394,653,958,1078
3635,121.36,446,boneka-dummy,0.8120,910,190,1635,1079
3635,121.36,448,boneka-dummy,0.8416,338,0,856,624
3635,121.36,449,boneka-asli,0.7540,850,79,1382,706
3635,121.36,450,boneka-asli,0.6927,1412,689,1886,1080
3635,121.36,454,boneka-asli,0.6224,7,298,388,1049
3635,121.36,458,boneka-asli,0.6948,370,650,934,1079
3636,121.40,446,boneka-dummy,0.8120,883,143,1642,1079
3636,121.40,448,boneka-dummy,0.8416,313,0,836,624
3636,121.40,458,boneka-asli,0.6948,348,645,914,1079
3637,121.43,446,boneka-dummy,0.8120,849,84,1647,1079
3637,121.43,448,boneka-dummy,0.8416,287,0,812,621
3637,121.43,449,boneka-asli,0.7540,819,68,1362,707
3637,121.43,450,boneka-asli,0.6927,1401,692,1883,1080
3637,121.43,458,boneka-asli,0.6948,326,640,893,1079
3638,121.46,446,boneka-dummy,0.8120,816,42,1639,1079
3638,121.46,448,boneka-dummy,0.8416,258,0,787,619
3638,121.46,449,boneka-asli,0.7540,791,59,1342,707
3638,121.46,450,boneka-asli,0.6927,1389,692,1881,1079
3638,121.46,458,boneka-asli,0.6948,294,634,862,1079
3639,121.50,446,boneka-dummy,0.8120,791,33,1615,1079
3639,121.50,448,boneka-dummy,0.8416,227,0,760,618
3639,121.50,449,boneka-asli,0.7540,764,53,1319,706
3639,121.50,450,boneka-asli,0.6927,1365,689,1873,1079
3639,121.50,458,boneka-asli,0.6948,258,634,823,1079
3640,121.53,446,boneka-dummy,0.8120,760,17,1589,1079
3640,121.53,448,boneka-dummy,0.8416,191,0,730,618
3640,121.53,450,boneka-asli,0.6927,1343,683,1871,1079
3640,121.53,458,boneka-asli,0.6948,224,633,787,1079
3641,121.56,446,boneka-dummy,0.8120,731,8,1562,1079
3641,121.56,448,boneka-dummy,0.8416,159,0,703,617
3641,121.56,449,boneka-asli,0.7540,722,43,1280,701
3641,121.56,450,boneka-asli,0.6927,1328,678,1873,1079
3641,121.56,458,boneka-asli,0.6948,178,625,749,1079
3642,121.60,446,boneka-dummy,0.8120,711,8,1535,1079
3642,121.60,448,boneka-dummy,0.8416,131,0,679,613
3642,121.60,449,boneka-asli,0.7540,693,33,1252,696
3642,121.60,450,boneka-asli,0.6927,1304,666,1876,1079
3642,121.60,458,boneka-asli,0.6948,147,618,724,1079
3643,121.63,446,boneka-dummy,0.8120,694,4,1516,1079
3643,121.63,448,boneka-dummy,0.8416,108,0,654,603
3643,121.63,449,boneka-asli,0.7540,674,20,1231,680
3643,121.63,450,boneka-asli,0.6927,1290,656,1883,1079
3643,121.63,458,boneka-asli,0.6948,136,605,721,1079
3644,121.66,446,boneka-dummy,0.8120,686,2,1505,1079
3644,121.66,448,boneka-dummy,0.8416,92,0,638,594
3644,121.66,449,boneka-asli,0.7540,662,10,1214,666
3644,121.66,450,boneka-asli,0.6927,1279,643,1894,1079
3644,121.66,458,boneka-asli,0.6948,123,591,717,1079
3644,121.66,459,boneka-asli,0.6807,912,0,1194,260
3645,121.70,446,boneka-dummy,0.8120,683,1,1497,1079
3645,121.70,448,boneka-dummy,0.8416,79,0,626,585
3645,121.70,450,boneka-asli,0.6927,1269,631,1903,1079
3645,121.70,458,boneka-asli,0.6948,107,574,714,1079
3645,121.70,459,boneka-asli,0.6807,911,0,1190,256
3646,121.73,446,boneka-dummy,0.8120,684,0,1495,1079
3646,121.73,448,boneka-dummy,0.8416,71,0,619,576
3646,121.73,450,boneka-asli,0.6927,1260,622,1908,1079
3646,121.73,458,boneka-asli,0.6948,92,555,712,1079
3646,121.73,459,boneka-asli,0.6807,914,0,1186,249
3647,121.76,446,boneka-dummy,0.8120,689,0,1497,1079
3647,121.76,448,boneka-dummy,0.8416,67,0,616,568
3647,121.76,450,boneka-asli,0.6927,1256,616,1914,1079
3647,121.76,458,boneka-asli,0.6948,68,542,699,1079
3647,121.76,459,boneka-asli,0.6807,918,0,1184,244
3648,121.80,446,boneka-dummy,0.8120,695,0,1500,1079
3648,121.80,448,boneka-dummy,0.8416,65,0,618,561
3648,121.80,450,boneka-asli,0.6927,1254,614,1915,1079
3648,121.80,458,boneka-asli,0.6948,61,532,699,1079
3648,121.80,459,boneka-asli,0.6807,927,0,1185,236
3649,121.83,446,boneka-dummy,0.8120,704,0,1508,1079
3649,121.83,448,boneka-dummy,0.8416,66,0,621,553
3649,121.83,449,boneka-asli,0.7540,670,5,1218,649
3649,121.83,450,boneka-asli,0.6927,1252,608,1917,1079
3649,121.83,458,boneka-asli,0.6948,61,528,701,1079
3650,121.86,446,boneka-dummy,0.8120,719,2,1520,1079
3650,121.86,448,boneka-dummy,0.8416,67,0,626,549
3650,121.86,450,boneka-asli,0.6927,1256,606,1918,1079
3650,121.86,458,boneka-asli,0.6948,62,523,707,1079
3650,121.86,459,boneka-asli,0.6807,952,0,1209,231
3651,121.90,446,boneka-dummy,0.8120,736,1,1539,1079
3651,121.90,448,boneka-dummy,0.8416,75,0,639,548
3651,121.90,449,boneka-asli,0.7540,680,2,1228,641
3651,121.90,450,boneka-asli,0.6927,1264,602,1919,1079
3651,121.90,454,boneka-asli,0.6224,33,354,409,1056
3651,121.90,458,boneka-asli,0.6948,91,525,729,1079
3651,121.90,459,boneka-asli,0.6807,971,0,1228,228
3652,121.93,446,boneka-dummy,0.8120,755,0,1562,1079
3652,121.93,448,boneka-dummy,0.8416,85,0,658,550
3652,121.93,450,boneka-asli,0.6927,1277,602,1919,1079
3652,121.93,454,boneka-asli,0.6224,57,391,444,1057
3652,121.93,458,boneka-asli,0.6948,126,529,754,1079
3652,121.93,459,boneka-asli,0.6807,977,0,1237,228
3653,121.96,446,boneka-dummy,0.8120,779,0,1589,1079
3653,121.96,448,boneka-dummy,0.8416,97,0,677,551
3653,121.96,450,boneka-asli,0.6927,1293,604,1919,1079
3653,121.96,458,boneka-asli,0.6948,167,545,774,1079
3653,121.96,459,boneka-asli,0.6807,989,0,1254,230
3654,122.00,446,boneka-dummy,0.8120,807,0,1620,1079
3654,122.00,448,boneka-dummy,0.8416,112,0,696,551
3654,122.00,449,boneka-asli,0.7540,710,1,1263,640
3654,122.00,450,boneka-asli,0.6927,1305,604,1919,1079
3654,122.00,458,boneka-asli,0.6948,209,561,797,1079
3654,122.00,459,boneka-asli,0.6807,999,0,1262,228
3655,122.03,446,boneka-dummy,0.8120,834,0,1650,1079
3655,122.03,448,boneka-dummy,0.8416,132,0,721,552
3655,122.03,450,boneka-asli,0.6927,1322,605,1919,1079
3655,122.03,454,boneka-asli,0.6224,88,424,495,1052
3655,122.03,458,boneka-asli,0.6948,254,576,826,1079
3656,122.06,446,boneka-dummy,0.8120,865,0,1686,1080
3656,122.06,448,boneka-dummy,0.8416,152,0,747,556
3656,122.06,449,boneka-asli,0.7540,737,0,1304,651
3656,122.06,450,boneka-asli,0.6927,1339,612,1919,1079
3656,122.06,458,boneka-asli,0.6948,278,585,845,1079
3657,122.10,446,boneka-dummy,0.8120,895,0,1723,1080
3657,122.10,448,boneka-dummy,0.8416,168,0,774,564
3657,122.10,449,boneka-asli,0.7540,762,0,1347,664
3657,122.10,450,boneka-asli,0.6927,1359,618,1919,1079
3657,122.10,458,boneka-asli,0.6948,307,584,879,1079
3658,122.13,446,boneka-dummy,0.8120,920,0,1752,1080
3658,122.13,448,boneka-dummy,0.8416,177,0,798,577
3658,122.13,449,boneka-asli,0.7540,780,0,1389,685
3658,122.13,450,boneka-asli,0.6927,1381,627,1919,1079
3658,122.13,458,boneka-asli,0.6948,334,591,903,1079
3659,122.16,446,boneka-dummy,0.8120,950,21,1771,1080
3659,122.16,448,boneka-dummy,0.8416,177,3,816,597
3659,122.16,449,boneka-asli,0.7540,791,5,1424,712
3659,122.16,454,boneka-asli,0.6224,121,467,561,1065
3660,122.20,446,boneka-dummy,0.8120,1000,99,1776,1080
3660,122.20,448,boneka-dummy,0.8416,168,3,840,631
3660,122.20,449,boneka-asli,0.7540,801,20,1451,742
3661,122.23,446,boneka-dummy,0.8120,1050,191,1777,1080
3661,122.23,448,boneka-dummy,0.8416,156,2,864,670
3661,122.23,449,boneka-asli,0.7540,809,38,1478,779
3662,122.27,446,boneka-dummy,0.8120,1096,272,1783,1080
3662,122.27,448,boneka-dummy,0.8416,143,1,884,709
3662,122.27,449,boneka-asli,0.7540,819,65,1501,818
3663,122.30,446,boneka-dummy,0.8120,1145,354,1789,1080
3663,122.30,448,boneka-dummy,0.8416,128,0,905,755
3663,122.30,449,boneka-asli,0.7540,825,98,1520,865
3664,122.33,446,boneka-dummy,0.8120,1196,439,1792,1080
3664,122.33,448,boneka-dummy,0.8416,118,9,920,802
3664,122.33,449,boneka-asli,0.7540,832,134,1539,913
3665,122.37,446,boneka-dummy,0.8120,1255,514,1805,1080
3665,122.37,448,boneka-dummy,0.8416,113,29,931,853
3665,122.37,449,boneka-asli,0.7540,838,172,1559,967
3666,122.40,446,boneka-dummy,0.8120,1332,592,1824,1080
3666,122.40,448,boneka-dummy,0.8416,113,59,940,905
3666,122.40,449,boneka-asli,0.7540,845,209,1580,1017
3667,122.43,446,boneka-dummy,0.8120,1407,672,1835,1080
3667,122.43,448,boneka-dummy,0.8416,110,92,951,967
3667,122.43,449,boneka-asli,0.7540,857,248,1591,1048
3668,122.47,448,boneka-dummy,0.8416,107,123,956,1019
3668,122.47,449,boneka-asli,0.7540,872,281,1600,1064
3669,122.50,448,boneka-dummy,0.8416,112,153,952,1049
3669,122.50,449,boneka-asli,0.7540,891,311,1610,1072
3670,122.53,448,boneka-dummy,0.8416,125,178,951,1064
3670,122.53,449,boneka-asli,0.7540,917,335,1630,1076
3671,122.57,448,boneka-dummy,0.8416,141,195,955,1072
3671,122.57,449,boneka-asli,0.7540,941,352,1653,1078
3672,122.60,448,boneka-dummy,0.8416,154,203,962,1076
3672,122.60,449,boneka-asli,0.7540,967,366,1680,1079
3673,122.63,448,boneka-dummy,0.8416,168,208,971,1078
3673,122.63,449,boneka-asli,0.7540,981,378,1696,1079
3674,122.67,448,boneka-dummy,0.8416,175,212,975,1079
3674,122.67,449,boneka-asli,0.7540,988,385,1703,1079
3675,122.70,448,boneka-dummy,0.8416,179,214,978,1079
3675,122.70,449,boneka-asli,0.7540,993,392,1707,1079
3676,122.73,448,boneka-dummy,0.8416,183,214,984,1079
3676,122.73,449,boneka-asli,0.7540,1004,396,1719,1079
3677,122.77,448,boneka-dummy,0.8416,187,212,991,1079
3677,122.77,449,boneka-asli,0.7540,1028,397,1752,1079
3678,122.80,448,boneka-dummy,0.8416,191,208,1000,1079
3678,122.80,449,boneka-asli,0.7540,1042,389,1782,1079
3679,122.83,448,boneka-dummy,0.8416,207,231,1000,1079
3679,122.83,449,boneka-asli,0.7540,1049,372,1814,1079
3680,122.87,448,boneka-dummy,0.8416,212,223,1016,1079
3680,122.87,449,boneka-asli,0.7540,1054,356,1843,1079
3680,122.87,460,boneka-asli,0.5768,3,51,102,858
3681,122.90,448,boneka-dummy,0.8416,209,195,1040,1079
3681,122.90,449,boneka-asli,0.7540,1055,339,1868,1079
3682,122.93,448,boneka-dummy,0.8416,209,170,1061,1079
3682,122.93,449,boneka-asli,0.7540,1071,324,1894,1079
3683,122.97,448,boneka-dummy,0.8416,205,138,1084,1079
3683,122.97,449,boneka-asli,0.7540,1057,282,1907,1079
3684,123.00,448,boneka-dummy,0.8416,201,111,1101,1079
3684,123.00,449,boneka-asli,0.7540,1060,271,1913,1079
3685,123.03,448,boneka-dummy,0.8416,200,97,1109,1079
3685,123.03,449,boneka-asli,0.7540,1056,253,1916,1079
3686,123.07,448,boneka-dummy,0.8416,197,94,1106,1079
3686,123.07,449,boneka-asli,0.7540,1051,238,1918,1079
3686,123.07,460,boneka-asli,0.5768,5,79,101,860
3687,123.10,448,boneka-dummy,0.8416,193,87,1106,1079
3687,123.10,449,boneka-asli,0.7540,1045,226,1919,1079
3687,123.10,460,boneka-asli,0.5768,5,87,100,860
3688,123.13,448,boneka-dummy,0.8416,189,76,1106,1079
3688,123.13,449,boneka-asli,0.7540,1039,217,1919,1079
3689,123.17,448,boneka-dummy,0.8416,185,61,1109,1079
3689,123.17,449,boneka-asli,0.7540,1030,199,1919,1079
3690,123.20,448,boneka-dummy,0.8416,190,55,1113,1079
3690,123.20,449,boneka-asli,0.7540,1016,160,1919,1079
3690,123.20,460,boneka-asli,0.5768,5,84,100,847
3691,123.23,448,boneka-dummy,0.8416,196,48,1118,1079
3691,123.23,449,boneka-asli,0.7540,1007,129,1919,1079
3691,123.23,460,boneka-asli,0.5768,4,74,101,841
3692,123.27,448,boneka-dummy,0.8416,204,52,1118,1079
3692,123.27,449,boneka-asli,0.7540,1007,114,1919,1079
3692,123.27,460,boneka-asli,0.5768,5,82,101,846
3693,123.30,448,boneka-dummy,0.8416,218,58,1122,1079
3693,123.30,449,boneka-asli,0.7540,1011,104,1919,1079
3694,123.33,448,boneka-dummy,0.8416,233,64,1127,1079
3694,123.33,449,boneka-asli,0.7540,1017,96,1919,1079
3695,123.37,448,boneka-dummy,0.8416,242,64,1134,1079
3695,123.37,449,boneka-asli,0.7540,1030,99,1919,1079
3696,123.40,448,boneka-dummy,0.8416,255,71,1140,1079
3696,123.40,449,boneka-asli,0.7540,1051,117,1919,1079
3697,123.43,448,boneka-dummy,0.8416,272,73,1152,1079
3697,123.43,449,boneka-asli,0.7540,1072,145,1919,1079
3698,123.47,448,boneka-dummy,0.8416,293,88,1159,1079
3698,123.47,449,boneka-asli,0.7540,1100,184,1919,1079
3699,123.50,448,boneka-dummy,0.8416,317,111,1164,1079
3699,123.50,449,boneka-asli,0.7540,1124,215,1919,1079
3700,123.53,448,boneka-dummy,0.8416,344,128,1177,1079
3700,123.53,449,boneka-asli,0.7540,1145,241,1919,1079
3701,123.57,448,boneka-dummy,0.8416,377,167,1181,1079
3701,123.57,449,boneka-asli,0.7540,1164,263,1919,1079
3702,123.60,448,boneka-dummy,0.8416,409,191,1196,1079
3702,123.60,449,boneka-asli,0.7540,1184,285,1919,1079
3703,123.63,448,boneka-dummy,0.8416,446,230,1206,1079
3704,123.67,448,boneka-dummy,0.8416,478,243,1231,1079
3704,123.67,449,boneka-asli,0.7540,1213,318,1919,1079
3705,123.70,448,boneka-dummy,0.8416,509,258,1254,1079
