frame,timestamp_sec,class,confidence,x1,y1,x2,y2
2661,88.84,boneka-dummy,0.6881,763,557,1024,1076
2662,88.88,boneka-dummy,0.8376,1040,586,1328,914
2662,88.88,boneka-dummy,0.8261,1453,665,1771,1080
2662,88.88,boneka-asli,0.7953,1345,554,1638,933
2662,88.88,boneka-dummy,0.5701,764,548,1031,1066
2663,88.91,boneka-dummy,0.8114,1032,613,1326,905
2663,88.91,boneka-asli,0.7968,1344,546,1623,918
2663,88.91,boneka-dummy,0.7015,1448,661,1762,1080
2664,88.94,boneka-dummy,0.8218,1043,608,1322,891
2664,88.94,boneka-asli,0.7901,1343,535,1614,907
2664,88.94,boneka-asli,0.5776,1045,524,1317,898
2664,88.94,boneka-dummy,0.5669,1448,651,1750,1063
2664,88.94,boneka-dummy,0.5505,772,517,1019,1024
2664,88.94,boneka-asli,0.5488,412,534,880,1080
2665,88.98,boneka-dummy,0.8446,1034,606,1318,882
2665,88.98,boneka-asli,0.7880,1338,525,1584,891
2665,88.98,boneka-dummy,0.6397,777,511,1022,1003
2665,88.98,boneka-dummy,0.5606,1444,645,1745,1048
2666,89.01,boneka-dummy,0.8645,1033,535,1313,869
2666,89.01,boneka-asli,0.8552,1334,522,1578,887
2666,89.01,boneka-dummy,0.7936,426,517,870,1080
2666,89.01,boneka-dummy,0.6801,1441,626,1749,1037
2667,89.04,boneka-dummy,0.8240,1036,580,1313,856
2667,89.04,boneka-dummy,0.8205,424,497,874,1080
2667,89.04,boneka-asli,0.7537,1332,518,1598,872
2667,89.04,boneka-dummy,0.5287,1435,623,1735,1023
2668,89.08,boneka-dummy,0.8251,412,482,871,1080
2668,89.08,boneka-dummy,0.8098,1031,593,1304,842
2668,89.08,boneka-dummy,0.7920,1428,626,1732,1011
2668,89.08,boneka-asli,0.6216,1321,504,1583,865
2668,89.08,boneka-asli,0.5012,1347,963,1713,1076
2669,89.11,boneka-dummy,0.8436,406,475,862,1080
2669,89.11,boneka-dummy,0.7978,1021,575,1299,845
2669,89.11,boneka-dummy,0.7976,1426,605,1722,998
2669,89.11,boneka-asli,0.7722,1315,496,1587,855
2669,89.11,boneka-dummy,0.5631,787,466,1010,953
2670,89.14,boneka-dummy,0.8637,1015,565,1293,837
2670,89.14,boneka-dummy,0.8225,404,469,861,1080
2670,89.14,boneka-asli,0.8113,1307,489,1586,841
2670,89.14,boneka-dummy,0.7654,1412,590,1708,987
2670,89.14,boneka-dummy,0.6603,781,457,1011,940
2671,89.18,boneka-asli,0.8607,1304,479,1551,831
2671,89.18,boneka-dummy,0.8400,1009,534,1287,821
2671,89.18,boneka-dummy,0.7928,396,451,855,1080
2671,89.18,boneka-dummy,0.6728,1406,580,1702,972
2672,89.21,boneka-dummy,0.8560,391,445,857,1080
2672,89.21,boneka-dummy,0.8477,1013,488,1278,814
2672,89.21,boneka-asli,0.8429,1302,473,1556,827
2672,89.21,boneka-dummy,0.6450,1401,599,1702,962
2673,89.24,boneka-dummy,0.8878,389,446,848,1080
2673,89.24,boneka-dummy,0.8519,1000,531,1271,808
2673,89.24,boneka-asli,0.8331,1289,471,1538,822
2673,89.24,boneka-dummy,0.7503,1395,574,1681,956
2674,89.28,boneka-asli,0.8189,1285,464,1532,806
2674,89.28,boneka-dummy,0.7935,1005,538,1265,797
2674,89.28,boneka-dummy,0.7760,1384,591,1676,947
2674,89.28,boneka-dummy,0.7498,384,434,882,1080
2675,89.31,boneka-dummy,0.8309,383,431,852,1080
2675,89.31,boneka-dummy,0.8283,1381,592,1675,942
2675,89.31,boneka-asli,0.8061,1278,455,1541,798
2675,89.31,boneka-dummy,0.7585,1003,520,1261,793
2675,89.31,boneka-asli,0.6103,0,680,491,1080
2676,89.34,boneka-dummy,0.8092,380,421,844,1079
2676,89.34,boneka-asli,0.7857,1279,450,1543,799
2676,89.34,boneka-dummy,0.7638,1380,547,1670,933
2676,89.34,boneka-dummy,0.7336,994,516,1260,788
2676,89.34,boneka-asli,0.6641,1004,443,1256,788
2677,89.38,boneka-dummy,0.8271,379,413,844,1077
2677,89.38,boneka-dummy,0.8142,985,511,1259,782
2677,89.38,boneka-asli,0.7511,1274,445,1541,791
2677,89.38,boneka-dummy,0.7206,1379,546,1670,928
2677,89.38,boneka-asli,0.6168,988,430,1257,784
2678,89.41,boneka-dummy,0.8262,376,407,844,1072
2678,89.41,boneka-asli,0.7738,1268,443,1543,792
2678,89.41,boneka-dummy,0.7656,982,500,1254,781
2678,89.41,boneka-dummy,0.7203,1375,544,1661,923
2678,89.41,boneka-asli,0.6945,982,427,1255,782
2679,89.45,boneka-dummy,0.8438,377,407,846,1070
2679,89.45,boneka-asli,0.8084,1265,440,1543,791
2679,89.45,boneka-dummy,0.8005,980,484,1254,776
2679,89.45,boneka-dummy,0.6959,1375,542,1658,921
2679,89.45,boneka-asli,0.6113,977,426,1255,778
2679,89.45,boneka-asli,0.5228,1301,876,1642,1075
2680,89.48,boneka-dummy,0.8451,984,500,1255,774
2680,89.48,boneka-asli,0.8240,1262,434,1534,788
2680,89.48,boneka-dummy,0.8096,376,402,843,1065
2680,89.48,boneka-dummy,0.7473,1374,549,1665,919
2680,89.48,boneka-asli,0.7383,20,687,503,1080
2680,89.48,boneka-asli,0.6926,1300,869,1644,1076
2680,89.48,boneka-asli,0.5184,901,700,1119,923
2681,89.51,boneka-dummy,0.8676,980,505,1254,772
2681,89.51,boneka-dummy,0.8524,375,396,848,1072
2681,89.51,boneka-asli,0.8130,1265,431,1537,785
2681,89.51,boneka-dummy,0.8124,1374,577,1669,915
2681,89.51,boneka-asli,0.7114,1302,863,1636,1077
2681,89.51,boneka-asli,0.6238,4,685,533,1080
2682,89.55,boneka-dummy,0.8533,377,395,845,1073
2682,89.55,boneka-dummy,0.8183,985,479,1250,766
2682,89.55,boneka-asli,0.8174,1266,428,1534,783
2682,89.55,boneka-dummy,0.7186,1373,535,1666,914
2682,89.55,boneka-asli,0.6140,1301,854,1637,1077
2683,89.58,boneka-dummy,0.8698,380,390,857,1077
2683,89.58,boneka-asli,0.8120,1265,425,1531,780
2683,89.58,boneka-dummy,0.8047,991,480,1250,761
2683,89.58,boneka-asli,0.7015,1301,850,1634,1078
2683,89.58,boneka-dummy,0.6650,1376,526,1648,906
2683,89.58,boneka-asli,0.5253,10,683,500,1080
2684,89.61,boneka-dummy,0.8681,375,389,843,1071
2684,89.61,boneka-asli,0.8164,1264,425,1529,779
2684,89.61,boneka-dummy,0.8074,981,489,1248,757
2684,89.61,boneka-dummy,0.6826,1366,522,1657,902
2685,89.65,boneka-dummy,0.8459,373,386,848,1071
2685,89.65,boneka-dummy,0.8114,976,487,1249,754
2685,89.65,boneka-asli,0.7841,1262,424,1526,780
2685,89.65,boneka-dummy,0.6488,1368,520,1649,898
2686,89.68,boneka-dummy,0.8535,366,382,853,1070
2686,89.68,boneka-asli,0.8091,1259,423,1529,775
2686,89.68,boneka-dummy,0.7805,975,463,1246,755
2686,89.68,boneka-dummy,0.7208,1366,518,1647,897
2686,89.68,boneka-dummy,0.5535,741,421,974,847
2687,89.71,boneka-asli,0.8122,1256,424,1532,775
2687,89.71,boneka-dummy,0.7845,358,381,847,1069
2687,89.71,boneka-dummy,0.7088,974,411,1241,756
2687,89.71,boneka-dummy,0.6700,1360,524,1657,901
2687,89.71,boneka-dummy,0.5626,729,458,965,847
2688,89.75,boneka-dummy,0.8409,965,469,1238,756
2688,89.75,boneka-asli,0.8218,1253,424,1522,777
2688,89.75,boneka-dummy,0.7740,347,384,836,1076
2688,89.75,boneka-dummy,0.6748,1355,519,1653,903
2688,89.75,boneka-dummy,0.5615,732,389,960,849
2689,89.78,boneka-dummy,0.8470,959,492,1233,758
2689,89.78,boneka-asli,0.8238,1249,423,1518,781
2689,89.78,boneka-dummy,0.7587,340,380,858,1071
2689,89.78,boneka-dummy,0.6969,1353,525,1649,905
2689,89.78,boneka-asli,0.5377,455,383,957,663
2690,89.81,boneka-dummy,0.8334,962,481,1227,758
2690,89.81,boneka-asli,0.8282,1248,423,1513,775
2690,89.81,boneka-dummy,0.7784,326,389,817,1070
2690,89.81,boneka-dummy,0.7061,1348,522,1632,905
2690,89.81,boneka-asli,0.6067,0,657,465,1080
2691,89.85,boneka-dummy,0.8613,963,475,1220,761
2691,89.85,boneka-asli,0.8178,1237,424,1494,778
2691,89.85,boneka-dummy,0.7939,1342,531,1636,912
2691,89.85,boneka-dummy,0.7869,318,389,833,1068
2691,89.85,boneka-asli,0.6739,1263,864,1600,1077
2691,89.85,boneka-asli,0.5057,0,657,481,1080
2692,89.88,boneka-dummy,0.8384,956,454,1215,765
2692,89.88,boneka-asli,0.8289,1229,426,1498,782
2692,89.88,boneka-dummy,0.8076,302,391,796,1072
2692,89.88,boneka-dummy,0.7801,1337,544,1631,917
2692,89.88,boneka-asli,0.6590,1272,870,1580,1076
2692,89.88,boneka-asli,0.5391,0,665,437,1080
2693,89.91,boneka-asli,0.8449,1224,427,1492,784
2693,89.91,boneka-dummy,0.8350,943,469,1211,767
2693,89.91,boneka-dummy,0.7635,1332,572,1631,920
2693,89.91,boneka-dummy,0.7556,293,397,787,1079
2693,89.91,boneka-asli,0.5268,296,385,926,1080
2694,89.95,boneka-dummy,0.8727,940,480,1210,767
2694,89.95,boneka-asli,0.8414,1219,429,1487,786
2694,89.95,boneka-dummy,0.8141,285,397,776,1080
2694,89.95,boneka-dummy,0.6136,1327,563,1631,925
2695,89.98,boneka-dummy,0.8793,934,479,1209,771
2695,89.98,boneka-asli,0.8475,1218,429,1485,789
2695,89.98,boneka-dummy,0.7784,279,402,768,1080
2695,89.98,boneka-dummy,0.7615,1324,564,1624,929
2695,89.98,boneka-asli,0.5511,280,390,916,1080
2695,89.98,boneka-asli,0.5204,0,688,409,1080
2696,90.01,boneka-dummy,0.8709,934,469,1207,771
2696,90.01,boneka-asli,0.8191,1216,431,1486,790
2696,90.01,boneka-dummy,0.7913,276,402,766,1080
2696,90.01,boneka-dummy,0.7385,1324,532,1619,928
2696,90.01,boneka-asli,0.5747,0,683,394,1080
2696,90.01,boneka-asli,0.5147,277,390,914,1080
2697,90.05,boneka-dummy,0.8676,935,466,1207,772
2697,90.05,boneka-asli,0.8357,1214,431,1484,793
2697,90.05,boneka-dummy,0.7988,275,399,764,1080
2697,90.05,boneka-dummy,0.7482,1321,534,1617,930
2697,90.05,boneka-asli,0.5800,0,680,393,1080
2698,90.08,boneka-dummy,0.8658,936,481,1206,774
2698,90.08,boneka-asli,0.8227,1214,432,1481,793
2698,90.08,boneka-dummy,0.7958,274,400,765,1080
2698,90.08,boneka-dummy,0.7534,1324,533,1619,935
2699,90.11,boneka-dummy,0.8713,938,508,1207,772
2699,90.11,boneka-asli,0.8165,1216,433,1483,792
2699,90.11,boneka-dummy,0.7824,275,405,768,1080
2699,90.11,boneka-dummy,0.7424,1323,543,1617,933
2700,90.15,boneka-dummy,0.8752,939,503,1210,774
2700,90.15,boneka-asli,0.8444,1221,430,1485,791
2700,90.15,boneka-dummy,0.7761,1329,545,1627,933
2700,90.15,boneka-dummy,0.7731,280,407,771,1080
2700,90.15,boneka-asli,0.5210,282,396,906,1080
2700,90.15,boneka-asli,0.5199,841,701,1081,933
2701,90.18,boneka-asli,0.8685,1228,431,1485,791
2701,90.18,boneka-dummy,0.8517,940,475,1214,773
2701,90.18,boneka-dummy,0.8161,285,407,773,1080
2701,90.18,boneka-dummy,0.7949,1334,545,1629,939
2702,90.21,boneka-asli,0.8611,1234,431,1495,794
2702,90.21,boneka-dummy,0.8232,943,457,1224,779
2702,90.21,boneka-dummy,0.8042,1342,574,1639,940
2702,90.21,boneka-dummy,0.7997,299,398,787,1080
2703,90.25,boneka-asli,0.8479,1241,435,1485,794
2703,90.25,boneka-dummy,0.8332,307,400,799,1080
2703,90.25,boneka-dummy,0.8109,1346,539,1647,941
2703,90.25,boneka-dummy,0.8100,943,488,1230,783
2704,90.28,boneka-dummy,0.8623,307,403,801,1080
2704,90.28,boneka-asli,0.8199,1250,443,1536,805
2704,90.28,boneka-dummy,0.8142,948,483,1238,788
2704,90.28,boneka-dummy,0.8062,1354,561,1648,945
2704,90.28,boneka-asli,0.6593,857,708,1119,937
2705,90.31,boneka-dummy,0.8105,956,497,1244,788
2705,90.31,boneka-dummy,0.8071,316,406,821,1080
2705,90.31,boneka-dummy,0.8062,1363,555,1660,949
2705,90.31,boneka-asli,0.8056,1256,445,1540,806
2705,90.31,boneka-asli,0.6451,874,708,1134,947
2706,90.35,boneka-asli,0.8145,1272,450,1553,809
2706,90.35,boneka-dummy,0.8099,1371,587,1676,956
2706,90.35,boneka-dummy,0.8030,326,410,835,1080
2706,90.35,boneka-dummy,0.6424,974,498,1252,790
2706,90.35,boneka-asli,0.5618,1288,907,1663,1074
2706,90.35,boneka-dummy,0.5607,716,401,966,898
2707,90.38,boneka-dummy,0.8531,1385,578,1685,961
2707,90.38,boneka-asli,0.8427,1279,450,1546,809
2707,90.38,boneka-dummy,0.8075,343,414,852,1080
2707,90.38,boneka-dummy,0.7121,984,504,1262,794
2707,90.38,boneka-asli,0.6537,0,665,466,1080
2707,90.38,boneka-asli,0.6380,990,432,1258,795
2707,90.38,boneka-asli,0.6154,1303,911,1662,1074
2707,90.38,boneka-dummy,0.5846,724,409,974,899
2708,90.41,boneka-dummy,0.8774,356,428,850,1080
2708,90.41,boneka-asli,0.8416,1289,454,1549,817
2708,90.41,boneka-dummy,0.8146,994,460,1277,801
2708,90.41,boneka-dummy,0.7197,1400,574,1696,964
2708,90.41,boneka-asli,0.7089,0,653,472,1080
2709,90.45,boneka-dummy,0.8332,1013,545,1286,805
2709,90.45,boneka-asli,0.8199,1304,461,1587,821
2709,90.45,boneka-dummy,0.7708,374,426,865,1080
2709,90.45,boneka-dummy,0.7066,1411,570,1715,972
2709,90.45,boneka-asli,0.6835,920,721,1141,962
2709,90.45,boneka-asli,0.5984,0,657,477,1080
2710,90.48,boneka-asli,0.8699,1314,469,1584,827
2710,90.48,boneka-dummy,0.8384,391,434,876,1080
2710,90.48,boneka-dummy,0.7645,1423,582,1730,978
2710,90.48,boneka-dummy,0.6501,1021,546,1300,806
2710,90.48,boneka-asli,0.5370,393,421,1017,1080
2710,90.48,boneka-asli,0.5089,1021,459,1303,810
2711,90.51,boneka-asli,0.8954,1331,471,1584,836
2711,90.51,boneka-dummy,0.8670,407,436,894,1080
2711,90.51,boneka-dummy,0.7806,1040,538,1314,810
2711,90.51,boneka-dummy,0.7386,1441,574,1743,984
2711,90.51,boneka-asli,0.5021,948,739,1152,974
2712,90.55,boneka-dummy,0.8767,426,442,903,1080
2712,90.55,boneka-asli,0.8584,1345,475,1625,837
2712,90.55,boneka-dummy,0.8554,1052,472,1330,817
2712,90.55,boneka-dummy,0.7709,1456,585,1756,989
2712,90.55,boneka-asli,0.5777,0,665,534,1079
2713,90.58,boneka-asli,0.8454,1355,483,1645,844
2713,90.58,boneka-dummy,0.8415,1069,535,1349,828
2713,90.58,boneka-dummy,0.8290,461,455,932,1080
2713,90.58,boneka-dummy,0.7427,1475,631,1780,1001
2713,90.58,boneka-dummy,0.5512,846,447,1071,931
2713,90.58,boneka-asli,0.5197,0,675,549,1080
2714,90.61,boneka-dummy,0.8068,1085,543,1367,835
2714,90.61,boneka-asli,0.7938,1382,495,1660,858
2714,90.61,boneka-dummy,0.7642,467,457,948,1080
2714,90.61,boneka-dummy,0.7237,1498,601,1799,1011
2714,90.61,boneka-asli,0.5132,1367,962,1794,1075
2715,90.65,boneka-asli,0.8149,1403,504,1699,868
2715,90.65,boneka-dummy,0.6896,1120,569,1392,840
2715,90.65,boneka-dummy,0.5620,1522,617,1840,1024
2715,90.65,boneka-dummy,0.5400,520,475,981,1080
2716,90.68,boneka-dummy,0.8316,1158,587,1432,856
2716,90.68,boneka-asli,0.8201,1439,519,1745,880
2716,90.68,boneka-dummy,0.7768,1567,624,1877,1044
2716,90.68,boneka-asli,0.6252,567,479,1065,1080
2717,90.71,boneka-asli,0.7965,1478,528,1784,893
2717,90.71,boneka-dummy,0.6860,1608,644,1920,1062
2717,90.71,boneka-dummy,0.6537,1199,566,1468,872
2717,90.71,boneka-asli,0.6082,625,493,1172,1080
2718,90.75,boneka-asli,0.8337,1518,542,1833,913
2718,90.75,boneka-dummy,0.6904,1225,580,1513,888
2718,90.75,boneka-asli,0.6715,687,513,1230,1080
2718,90.75,boneka-asli,0.6081,1232,521,1508,892
2718,90.75,boneka-dummy,0.5978,1660,663,1918,1080
2719,90.78,boneka-asli,0.8288,1570,559,1896,930
2719,90.78,boneka-dummy,0.7925,1269,628,1563,905
2719,90.78,boneka-dummy,0.7453,1719,686,1919,1080
2719,90.78,boneka-asli,0.7112,772,538,1290,1080
2720,90.81,boneka-asli,0.8541,1627,567,1920,1042
2720,90.81,boneka-dummy,0.8414,1330,575,1621,923
2720,90.81,boneka-dummy,0.8092,1784,748,1919,1080
2720,90.81,boneka-asli,0.7832,841,550,1360,1080
2721,90.85,boneka-asli,0.8471,1694,593,1919,968
2721,90.85,boneka-dummy,0.8221,1407,651,1685,943
2721,90.85,boneka-asli,0.7536,939,570,1444,1080
2722,90.88,boneka-dummy,0.7944,1483,590,1767,967
2722,90.88,boneka-asli,0.6120,1066,590,1565,1080
2722,90.88,boneka-asli,0.5397,1769,629,1919,988
2723,90.91,boneka-dummy,0.7817,1591,703,1877,995
2723,90.91,boneka-dummy,0.6383,1176,629,1669,1080
2724,90.95,boneka-dummy,0.6788,1693,644,1919,1048
2724,90.95,boneka-dummy,0.6038,1307,653,1858,1080
2725,90.98,boneka-dummy,0.7539,1463,666,1919,1080
2726,91.01,boneka-asli,0.5242,1687,714,1920,1080
2769,92.45,boneka-dummy,0.5065,0,573,101,791
2770,92.48,boneka-dummy,0.6220,0,576,138,786
2771,92.52,boneka-dummy,0.6973,26,578,174,785
2772,92.55,boneka-dummy,0.7371,59,571,207,778
2773,92.58,boneka-dummy,0.7459,95,565,244,771
2774,92.62,boneka-asli,0.8154,131,558,272,759
2775,92.65,boneka-asli,0.8307,145,553,303,748
2776,92.68,boneka-asli,0.6314,187,545,321,738
2777,92.72,boneka-asli,0.8512,195,537,339,730
2778,92.75,boneka-asli,0.7084,220,526,356,712
2779,92.78,boneka-asli,0.7657,232,509,364,703
2780,92.82,boneka-asli,0.8114,241,492,374,688
2781,92.85,boneka-asli,0.8696,241,475,380,666
2782,92.88,boneka-asli,0.7907,242,465,383,658
2783,92.92,boneka-dummy,0.7404,236,457,385,639
2784,92.95,boneka-dummy,0.5520,247,449,385,630
2785,92.98,boneka-asli,0.6686,237,449,387,634
2786,93.02,boneka-asli,0.7241,243,449,385,633
2787,93.05,boneka-asli,0.7933,241,448,385,632
2788,93.08,boneka-asli,0.7723,244,450,386,630
2789,93.12,boneka-asli,0.7074,249,449,387,633
2790,93.15,boneka-asli,0.7865,246,456,387,630
2791,93.18,boneka-asli,0.7968,241,456,390,635
2792,93.22,boneka-asli,0.7477,249,458,385,631
2793,93.25,boneka-asli,0.7375,250,458,383,628
2794,93.28,boneka-asli,0.7961,246,458,384,627
2794,93.28,boneka-asli,0.5990,299,722,675,903
2795,93.32,boneka-asli,0.7873,248,458,377,625
2796,93.35,boneka-asli,0.7887,247,459,377,627
2797,93.38,boneka-asli,0.7803,235,459,375,628
2798,93.42,boneka-asli,0.7592,233,460,373,632
2799,93.45,boneka-asli,0.7583,227,457,369,634
2799,93.45,boneka-asli,0.5035,809,265,962,411
2800,93.49,boneka-asli,0.7967,214,457,352,629
2800,93.49,boneka-asli,0.5506,784,269,946,417
2801,93.52,boneka-asli,0.7993,218,459,357,639
2802,93.55,boneka-asli,0.8174,228,457,372,633
2803,93.59,boneka-asli,0.8199,232,450,389,618
2804,93.62,boneka-asli,0.7749,233,440,398,603
2805,93.65,boneka-asli,0.7851,253,430,413,590
2806,93.69,boneka-asli,0.7825,260,427,417,588
2807,93.72,boneka-asli,0.8081,251,431,406,580
2808,93.75,boneka-asli,0.7838,233,431,389,579
2809,93.79,boneka-asli,0.7984,224,434,375,596
2809,93.79,boneka-dummy,0.5089,0,433,534,925
2810,93.82,boneka-asli,0.7154,198,440,371,595
2811,93.85,boneka-asli,0.7439,187,449,343,593
2812,93.89,boneka-asli,0.7463,159,448,327,589
2813,93.92,boneka-asli,0.5944,136,444,306,588
2813,93.92,boneka-dummy,0.5758,882,509,1020,594
2813,93.92,boneka-dummy,0.5040,0,443,441,913
2814,93.95,boneka-dummy,0.7025,876,530,1012,601
2814,93.95,boneka-asli,0.6639,113,451,293,593
2815,93.99,boneka-asli,0.7016,98,466,279,618
2815,93.99,boneka-dummy,0.5770,826,536,971,610
2816,94.02,boneka-asli,0.7567,94,480,270,640
2816,94.02,boneka-dummy,0.5095,842,547,960,624
2817,94.05,boneka-asli,0.7552,91,498,267,661
2818,94.09,boneka-asli,0.8211,91,523,259,668
2819,94.12,boneka-asli,0.7956,90,540,263,680
2819,94.12,boneka-dummy,0.5705,857,614,992,684
2820,94.15,boneka-asli,0.8209,90,558,257,706
2820,94.15,boneka-dummy,0.6476,861,635,994,698
2820,94.15,boneka-dummy,0.5300,816,609,909,691
2821,94.19,boneka-asli,0.8043,88,572,262,725
2821,94.19,boneka-dummy,0.6481,840,648,995,719
2822,94.22,boneka-asli,0.7644,87,583,267,733
2822,94.22,boneka-dummy,0.6404,874,668,1001,737
2823,94.25,boneka-asli,0.7505,86,587,261,737
2823,94.25,boneka-dummy,0.5404,832,671,961,732
2825,94.32,boneka-asli,0.6406,72,610,256,754
2826,94.35,boneka-asli,0.5628,75,622,258,770
2827,94.39,boneka-asli,0.6757,61,641,243,789
2828,94.42,boneka-asli,0.7737,46,663,235,816
2828,94.42,boneka-dummy,0.5530,774,734,873,790
2829,94.45,boneka-asli,0.7084,36,675,232,830
2830,94.49,boneka-dummy,0.7357,765,762,866,821
2830,94.49,boneka-asli,0.6661,34,688,220,857
2830,94.49,boneka-dummy,0.5928,852,780,959,838
2832,94.55,boneka-dummy,0.5478,1308,168,1920,1080
2833,94.59,boneka-dummy,0.6477,1293,181,1920,1080
2835,94.65,boneka-dummy,0.6591,1299,199,1919,1069
2836,94.69,boneka-dummy,0.6187,1255,200,1919,1060
2837,94.72,boneka-dummy,0.6703,1336,205,1917,910
2838,94.75,boneka-dummy,0.5906,1386,210,1918,856
2841,94.85,boneka-dummy,0.6069,1364,209,1824,848
2843,94.92,boneka-dummy,0.5517,1388,199,1831,843
2847,95.05,boneka-asli,0.5990,1,917,444,1080
2872,95.89,boneka-asli,0.5542,113,909,662,1078
2883,96.26,boneka-asli,0.6105,4,0,356,289
2884,96.29,boneka-asli,0.5654,0,0,382,354
2889,96.46,boneka-dummy,0.6485,1619,316,1919,982
2890,96.49,boneka-dummy,0.5781,1582,329,1919,982
2893,96.59,boneka-dummy,0.5694,1633,485,1919,975
2906,97.02,boneka-asli,0.5996,0,396,135,940
2907,97.06,boneka-dummy,0.6737,1678,252,1919,893
2907,97.06,boneka-asli,0.6256,0,367,240,818
2909,97.12,boneka-dummy,0.7387,59,188,350,582
2910,97.16,boneka-dummy,0.8138,28,0,393,464
2912,97.22,boneka-dummy,0.5010,0,0,406,164
2915,97.32,boneka-dummy,0.5503,1478,96,1920,1080
2916,97.36,boneka-dummy,0.7623,1407,1,1920,1080
2917,97.39,boneka-asli,0.5576,1183,0,1920,1080
2918,97.42,boneka-asli,0.5799,0,701,758,1080
2920,97.49,boneka-dummy,0.5119,749,543,861,604
2921,97.52,boneka-dummy,0.6918,1456,578,1920,1080
2927,97.73,boneka-dummy,0.5394,1358,264,1523,465
2935,97.99,boneka-dummy,0.5046,224,147,804,797
2936,98.03,boneka-dummy,0.5418,199,154,779,792
2937,98.06,boneka-dummy,0.5309,1790,442,1919,953
2940,98.16,boneka-dummy,0.6077,139,509,386,795
2952,98.56,boneka-asli,0.5192,1573,737,1919,1052
2957,98.73,boneka-dummy,0.6238,1815,643,1920,840
2958,98.76,boneka-dummy,0.6660,1795,625,1920,839
2959,98.79,boneka-dummy,0.6830,1794,618,1920,872
2960,98.83,boneka-dummy,0.7743,1796,622,1919,890
2961,98.86,boneka-dummy,0.7813,1797,625,1919,901
2962,98.89,boneka-dummy,0.5883,1781,628,1920,913
2963,98.93,boneka-dummy,0.5350,1772,639,1919,944
2965,98.99,boneka-asli,0.6230,1681,677,1915,981
2966,99.03,boneka-asli,0.7661,1652,702,1858,1006
2966,99.03,boneka-dummy,0.5337,1807,698,1919,886
2967,99.06,boneka-asli,0.7396,1781,717,1919,904
2967,99.06,boneka-asli,0.6434,1644,733,1824,1029
2968,99.09,boneka-asli,0.6471,1738,734,1878,920
2968,99.09,boneka-asli,0.6090,1603,737,1773,1045
2968,99.09,boneka-dummy,0.5534,1844,795,1919,975
2969,99.13,boneka-asli,0.6977,1532,758,1722,1066
2969,99.13,boneka-dummy,0.6720,1798,811,1919,972
2969,99.13,boneka-dummy,0.5465,1683,746,1841,887
2970,99.16,boneka-asli,0.7355,1640,760,1799,927
2970,99.16,boneka-asli,0.6693,1487,762,1690,1080
2971,99.19,boneka-asli,0.8328,1598,770,1750,979
2971,99.19,boneka-asli,0.7450,1440,781,1635,1080
2971,99.19,boneka-dummy,0.6987,1704,843,1840,1000
2972,99.23,boneka-asli,0.8533,1553,785,1706,983
2972,99.23,boneka-asli,0.7897,1388,793,1588,1079
2973,99.26,boneka-asli,0.8012,1530,791,1679,986
2973,99.26,boneka-asli,0.7823,1354,802,1546,1076
2973,99.26,boneka-dummy,0.6889,1630,865,1768,1025
2974,99.29,boneka-asli,0.8666,1510,805,1654,985
2974,99.29,boneka-asli,0.7820,1343,809,1521,1078
2974,99.29,boneka-dummy,0.7272,1610,872,1736,1036
2975,99.33,boneka-asli,0.8319,1498,815,1638,1003
2975,99.33,boneka-dummy,0.7566,1600,886,1734,1056
2975,99.33,boneka-asli,0.6530,1313,820,1503,1080
2975,99.33,boneka-asli,0.6258,982,923,1366,1076
2976,99.36,boneka-asli,0.7869,1488,825,1628,1000
2976,99.36,boneka-dummy,0.7730,1591,896,1720,1073
2976,99.36,boneka-asli,0.7174,1308,828,1487,1080
2977,99.39,boneka-asli,0.8341,1477,832,1618,1004
2977,99.39,boneka-dummy,0.6887,1577,906,1705,1074
2977,99.39,boneka-asli,0.5489,1288,849,1478,1079
2978,99.43,boneka-asli,0.8804,1462,838,1615,1024
2978,99.43,boneka-dummy,0.6729,1566,912,1696,1079
2978,99.43,boneka-asli,0.6685,1279,848,1467,1080
2979,99.46,boneka-asli,0.8558,1456,845,1599,1060
2979,99.46,boneka-dummy,0.7092,1555,920,1681,1080
2979,99.46,boneka-asli,0.5202,1302,853,1455,1072
2980,99.49,boneka-asli,0.8616,1454,854,1598,1065
2980,99.49,boneka-dummy,0.6531,1551,928,1681,1080
2980,99.49,boneka-asli,0.6044,1284,857,1459,1050
2981,99.53,boneka-asli,0.8158,1455,852,1604,1072
2981,99.53,boneka-dummy,0.7822,1552,924,1686,1079
2981,99.53,boneka-asli,0.6278,1269,856,1464,1066
2982,99.56,boneka-dummy,0.6465,1562,928,1694,1080
2982,99.56,boneka-dummy,0.6208,1464,850,1618,1024
2982,99.56,boneka-asli,0.6052,1255,857,1469,1075
2983,99.59,boneka-asli,0.6985,1467,847,1624,1035
2983,99.59,boneka-dummy,0.5493,1568,919,1699,1080
2984,99.63,boneka-asli,0.7833,1479,839,1633,1034
2984,99.63,boneka-asli,0.6042,1257,854,1475,1080
2984,99.63,boneka-dummy,0.5196,1576,916,1709,1079
2985,99.66,boneka-asli,0.8143,1487,839,1638,1031
2985,99.66,boneka-dummy,0.6425,1583,917,1719,1079
2985,99.66,boneka-asli,0.5143,1264,865,1485,1079
2986,99.70,boneka-asli,0.7254,1489,839,1642,1025
